,0,1,2,3,4,5
0,94.0,237.0,474.0,711.0,853.0,948.0
1,0.0,0.0,0.0,0.8005149152219552,0.8922027417796405,0.9099255809188179
2,0.0,0.0,0.0,0.8221943278251442,0.8977432956980291,0.9082071240226748
3,0.00937514305114746,0.006250333786010742,0.009375333786010742,0.018748664855957033,0.006252002716064453,0.009375810623168945
