,0,1,2,3,4,5
0,490.0,1225.0,2450.0,3675.0,4410.0,4900.0
1,0.673061224489796,0.7373061224489795,0.7564081632653061,0.7805714285714285,0.7916099773242631,0.7996734693877551
2,0.666,0.728,0.7380000000000001,0.7620000000000001,0.776,0.774
3,0.005511617660522461,0.009711074829101562,0.021764183044433595,0.03721761703491211,0.036450433731079104,0.04044871330261231
