,0,1,2,3,4,5
0,18227.0,45569.0,91138.0,136707.0,164048.0,182276.0
1,1.0,1.0,1.0,1.0,1.0,1.0
2,0.7254071970294487,0.8086042069529988,0.8186140619049544,0.8339155047893989,0.8520130155819929,0.8433939738308716
3,19.926793575286865,35.48395209312439,54.51346549987793,76.0741054058075,87.14459557533264,90.82825288772582
